"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/01/2025";"1700";"21,6";"26,9";"21,0";"85,1";"85,1";"52,3";"";"";"";"914,8";"915,0";"914,1";"1,3";"0,0";"2,6";"";"4,0"
"07/01/2025";"1800";"22,8";"22,8";"21,9";"81,7";"85,5";"81,7";"";"";"";"913,3";"914,6";"913,3";"4,1";"67,0";"2,6";"";"0,2"
"07/01/2025";"1900";"23,1";"23,1";"22,6";"81,5";"82,8";"81,5";"";"";"";"913,9";"913,9";"913,3";"0,3";"0,0";"1,5";"";"0,0"
"07/01/2025";"2000";"22,4";"22,8";"22,2";"81,5";"82,0";"80,6";"";"";"";"913,0";"913,6";"912,9";"2,8";"22,0";"2,6";"";"0,0"
"07/01/2025";"2100";"21,5";"22,4";"21,5";"82,9";"82,9";"81,5";"";"";"";"913,8";"913,8";"913,0";"4,6";"0,0";"2,0";"";"0,0"
"07/01/2025";"2200";"21,6";"21,7";"21,5";"82,3";"83,2";"81,9";"";"";"";"914,6";"914,6";"913,8";"1,5";"22,0";"2,0";"";"0,0"
"07/01/2025";"2300";"20,9";"21,6";"20,9";"83,9";"84,0";"82,4";"";"";"";"914,6";"914,6";"914,0";"1,5";"22,0";"1,6";"";"0,0"
"08/01/2025";"0000";"21,0";"21,0";"20,8";"83,4";"85,2";"83,4";"";"";"";"914,5";"914,5";"914,0";"0,5";"315,0";"2,4";"";"0,0"
"08/01/2025";"0100";"20,8";"21,0";"20,7";"85,3";"85,3";"83,4";"";"";"";"915,0";"915,0";"914,4";"0,0";"45,0";"1,1";"";"0,0"
"08/01/2025";"0200";"20,9";"20,9";"20,8";"85,8";"85,8";"85,2";"";"";"";"915,2";"915,3";"915,2";"0,7";"315,0";"2,0";"";"0,0"
"08/01/2025";"0300";"20,8";"20,9";"20,8";"86,1";"86,3";"85,9";"";"";"";"915,2";"915,4";"915,2";"0,0";"22,0";"2,2";"";"0,0"
"08/01/2025";"0400";"20,5";"20,8";"";"87,2";"87,2";"";"";"";"";"914,4";"915,2";"";"0,0";"22,0";"1,5";"";"0,0"
"08/01/2025";"0500";"20,2";"20,5";"20,2";"88,5";"88,6";"87,4";"";"";"";"913,6";"914,1";"913,6";"0,0";"67,0";"1,6";"";"0,0"
"08/01/2025";"0600";"20,0";"20,3";"20,0";"87,0";"88,5";"86,9";"";"";"";"913,4";"913,6";"912,9";"1,1";"67,0";"2,6";"";"0,0"
"08/01/2025";"0700";"19,9";"20,0";"19,9";"88,6";"88,6";"87,0";"";"";"";"912,9";"913,4";"912,9";"0,0";"0,0";"2,2";"";"0,0"
"08/01/2025";"0800";"19,7";"19,9";"19,7";"89,7";"89,7";"88,8";"";"";"";"913,5";"913,5";"912,7";"1,5";"0,0";"1,8";"";"0,0"
"08/01/2025";"0900";"19,8";"19,8";"19,7";"89,6";"89,8";"89,5";"";"";"";"913,6";"913,6";"913,4";"1,5";"67,0";"1,5";"";"0,0"
"08/01/2025";"1000";"20,5";"20,5";"19,8";"88,2";"89,6";"88,2";"";"";"";"914,0";"914,5";"913,6";"0,0";"22,0";"1,5";"";"0,0"
"08/01/2025";"1100";"21,2";"21,2";"20,5";"82,8";"88,2";"82,8";"";"";"";"915,0";"915,2";"913,6";"1,5";"0,0";"1,8";"";"4,2"
"08/01/2025";"1200";"22,2";"22,2";"21,2";"79,5";"82,8";"79,5";"";"";"";"914,9";"915,4";"914,5";"0,0";"337,0";"1,5";"";"0,0"
"08/01/2025";"1300";"23,8";"23,8";"22,5";"73,5";"78,3";"73,4";"";"";"";"915,2";"915,5";"914,6";"0,0";"90,0";"2,2";"";"0,0"
"08/01/2025";"1400";"";"25,7";"";"";"73,5";"";"";"";"";"";"916,1";"";"1,1";"";"0,7";"";"0,0"
"08/01/2025";"1500";"26,7";"26,7";"";"59,4";"67,6";"";"";"";"";"915,8";"916,0";"";"0,3";"315,0";"1,8";"";"0,0"
"08/01/2025";"1600";"28,6";"28,6";"26,5";"53,4";"60,5";"53,4";"";"";"";"915,2";"916,1";"915,1";"3,0";"22,0";"1,3";"";"0,0"
"08/01/2025";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/01/2025";"1800";"19,1";"28,3";"19,1";"87,5";"87,5";"54,0";"";"";"";"913,7";"915,5";"913,4";"2,0";"45,0";"2,6";"";"12,0"
"08/01/2025";"1900";"22,2";"22,2";"";"84,1";"91,5";"";"";"";"";"913,2";"913,7";"";"2,8";"67,0";"2,0";"";"0,0"
"08/01/2025";"2000";"22,3";"22,5";"22,1";"81,1";"84,1";"81,1";"";"";"";"913,3";"913,3";"912,8";"3,5";"0,0";"2,6";"";"0,0"
"08/01/2025";"2100";"22,4";"22,7";"22,3";"80,6";"81,3";"79,6";"";"";"";"913,3";"913,3";"912,7";"4,1";"22,0";"2,6";"";"0,0"
"08/01/2025";"2200";"21,9";"22,4";"21,9";"82,4";"82,4";"80,7";"";"";"";"914,0";"914,0";"913,0";"3,1";"45,0";"1,5";"";"0,0"
"08/01/2025";"2300";"20,9";"21,8";"20,9";"84,0";"84,0";"82,6";"";"";"";"914,0";"914,4";"914,0";"2,8";"0,0";"1,8";"";"0,0"
"09/01/2025";"0000";"20,5";"20,7";"20,5";"87,3";"87,3";"84,7";"";"";"";"913,9";"914,7";"913,9";"2,6";"0,0";"2,6";"";"0,0"
"09/01/2025";"0100";"20,5";"20,6";"20,5";"86,0";"87,8";"86,0";"";"";"";"914,9";"914,9";"913,8";"1,1";"22,0";"2,6";"";"0,0"
"09/01/2025";"0200";"20,3";"20,6";"20,3";"85,4";"86,0";"85,1";"";"";"";"915,2";"915,2";"914,3";"1,5";"22,0";"2,2";"";"0,0"
"09/01/2025";"0300";"20,0";"20,1";"19,9";"86,7";"86,7";"85,4";"";"";"";"914,9";"915,1";"914,7";"2,6";"22,0";"2,6";"";"0,0"
"09/01/2025";"0400";"19,7";"20,0";"";"88,5";"88,5";"";"";"";"";"913,6";"914,9";"";"2,8";"45,0";"2,6";"";"0,0"
"09/01/2025";"0500";"19,9";"19,9";"19,7";"88,5";"88,9";"88,4";"";"";"";"913,3";"913,6";"913,0";"0,0";"22,0";"2,0";"";"0,0"
"09/01/2025";"0600";"19,5";"20,0";"19,5";"89,4";"89,4";"87,7";"";"";"";"912,7";"913,3";"912,7";"0,7";"45,0";"2,6";"";"0,0"
"09/01/2025";"0700";"19,8";"19,8";"19,6";"88,0";"89,5";"88,0";"";"";"";"912,6";"912,6";"912,2";"1,6";"67,0";"1,6";"";"0,0"
"09/01/2025";"0800";"19,5";"19,8";"19,5";"88,1";"88,1";"87,9";"";"";"";"912,7";"913,0";"912,6";"1,8";"45,0";"1,8";"";"0,0"
"09/01/2025";"0900";"19,3";"19,6";"19,3";"88,0";"88,1";"87,6";"";"";"";"912,3";"912,7";"912,3";"0,0";"22,0";"2,2";"";"0,0"
"09/01/2025";"1000";"19,6";"19,7";"19,4";"86,6";"88,0";"86,6";"";"";"";"913,2";"913,4";"912,4";"0,0";"90,0";"2,4";"";"0,0"
"09/01/2025";"1100";"20,1";"20,1";"19,7";"83,3";"86,2";"83,3";"";"";"";"914,2";"914,2";"913,0";"1,8";"22,0";"1,8";"";"12,0"
"09/01/2025";"1200";"21,2";"21,2";"20,1";"79,8";"83,3";"79,8";"";"";"";"913,9";"914,8";"913,9";"1,5";"45,0";"1,8";"";"0,0"
"09/01/2025";"1300";"23,4";"23,4";"21,2";"72,6";"79,8";"72,6";"";"";"";"914,6";"914,6";"913,9";"1,5";"45,0";"1,5";"";"0,2"
"09/01/2025";"1400";"23,6";"24,1";"23,2";"70,8";"72,6";"70,3";"";"";"";"914,9";"915,4";"914,6";"0,0";"90,0";"2,0";"";"0,0"
"09/01/2025";"1500";"23,0";"23,8";"23,0";"72,4";"72,4";"70,0";"";"";"";"914,2";"914,9";"914,0";"1,1";"45,0";"2,2";"";"0,0"
"09/01/2025";"1600";"23,6";"23,6";"22,8";"71,5";"74,9";"71,2";"";"";"";"914,4";"914,6";"913,6";"1,6";"0,0";"2,6";"";"0,0"
"09/01/2025";"1700";"23,9";"24,3";"23,6";"67,8";"71,5";"67,8";"";"";"";"913,6";"914,4";"913,6";"2,2";"0,0";"2,2";"";"0,0"
"09/01/2025";"1800";"22,5";"24,4";"22,5";"75,9";"75,9";"66,8";"";"";"";"913,4";"914,3";"913,2";"1,5";"22,0";"2,6";"";"0,0"
"09/01/2025";"1900";"21,4";"22,6";"21,4";"78,5";"78,5";"75,8";"";"";"";"913,8";"913,8";"913,2";"4,1";"22,0";"2,4";"";"0,0"
"09/01/2025";"2000";"20,7";"21,9";"20,6";"82,0";"82,0";"77,8";"";"";"";"913,5";"913,6";"913,1";"4,1";"45,0";"2,2";"";"0,0"
"09/01/2025";"2100";"20,6";"21,0";"20,6";"79,7";"81,9";"79,5";"";"";"";"914,0";"914,1";"913,9";"3,7";"0,0";"2,4";"";"0,0"
"09/01/2025";"2200";"20,2";"20,6";"20,2";"80,7";"80,7";"79,2";"";"";"";"913,6";"914,1";"913,6";"2,8";"0,0";"2,6";"";"0,0"
"09/01/2025";"2300";"20,1";"20,2";"19,9";"82,0";"82,4";"81,2";"";"";"";"915,0";"915,0";"914,0";"4,6";"0,0";"2,6";"";"0,0"
"10/01/2025";"0000";"19,9";"20,1";"19,8";"84,5";"84,5";"82,0";"";"";"";"914,5";"915,0";"914,2";"0,7";"22,0";"2,2";"";"0,0"
"10/01/2025";"0100";"19,2";"19,9";"19,2";"87,5";"87,5";"84,4";"";"";"";"913,8";"914,7";"913,8";"1,8";"67,0";"2,2";"";"0,0"
"10/01/2025";"0200";"19,7";"19,7";"19,2";"87,0";"88,1";"87,0";"";"";"";"914,0";"914,0";"913,8";"0,0";"90,0";"2,4";"";"0,0"
"10/01/2025";"0300";"18,9";"19,7";"18,9";"90,9";"90,9";"86,6";"";"";"";"914,6";"914,7";"913,9";"1,3";"22,0";"1,8";"";"0,0"
"10/01/2025";"0400";"19,1";"19,1";"";"90,9";"91,6";"";"";"";"";"914,1";"914,4";"";"2,6";"0,0";"2,6";"";"0,0"
"10/01/2025";"0500";"19,1";"19,2";"19,0";"87,9";"90,0";"87,9";"";"";"";"913,8";"914,0";"913,8";"0,0";"0,0";"1,6";"";"0,0"
"10/01/2025";"0600";"19,1";"19,2";"19,0";"87,9";"87,9";"87,5";"";"";"";"912,9";"913,8";"912,9";"0,9";"90,0";"1,6";"";"0,0"
"10/01/2025";"0700";"18,8";"19,2";"18,7";"88,7";"88,7";"87,8";"";"";"";"913,1";"913,1";"912,0";"2,0";"90,0";"2,6";"";"0,0"
"10/01/2025";"0800";"18,7";"18,9";"18,7";"88,7";"88,8";"88,5";"";"";"";"913,2";"913,4";"912,9";"0,5";"67,0";"1,6";"";"0,0"
"10/01/2025";"0900";"18,5";"18,7";"18,5";"89,1";"89,1";"88,8";"";"";"";"913,4";"913,6";"913,2";"0,5";"45,0";"2,6";"";"0,0"
"10/01/2025";"1000";"19,2";"19,2";"18,6";"86,9";"89,1";"86,9";"";"";"";"914,1";"914,6";"913,8";"0,9";"45,0";"1,1";"";"0,0"
"10/01/2025";"1100";"19,4";"19,4";"19,0";"84,3";"85,9";"84,3";"";"";"";"914,4";"914,4";"913,7";"0,9";"45,0";"2,2";"";"0,2"
"10/01/2025";"1200";"21,1";"21,4";"19,5";"74,9";"83,5";"74,9";"";"";"";"915,2";"915,2";"914,4";"2,2";"0,0";"2,2";"";"0,0"
"10/01/2025";"1300";"23,2";"23,2";"20,8";"64,8";"75,2";"64,8";"";"";"";"915,8";"915,8";"914,9";"0,0";"292,0";"2,6";"";"0,0"
"10/01/2025";"1400";"23,9";"23,9";"22,8";"59,7";"65,1";"59,7";"";"";"";"916,3";"916,3";"915,6";"1,5";"67,0";"2,4";"";"0,0"
"10/01/2025";"1500";"24,4";"24,4";"23,6";"57,8";"61,1";"57,8";"";"";"";"915,7";"916,4";"915,6";"0,3";"0,0";"2,2";"";"0,0"
"10/01/2025";"1600";"25,3";"25,3";"24,6";"54,3";"57,0";"54,3";"";"";"";"915,3";"916,1";"915,0";"0,0";"0,0";"2,0";"";"0,0"
"10/01/2025";"1700";"26,1";"26,7";"25,6";"53,1";"53,1";"50,6";"";"";"";"915,3";"915,3";"914,5";"4,3";"0,0";"1,1";"";"0,0"
"10/01/2025";"1800";"24,9";"25,4";"24,7";"58,9";"60,3";"57,8";"";"";"";"915,1";"915,2";"915,0";"1,8";"45,0";"2,6";"";"0,0"
"10/01/2025";"1900";"24,2";"24,9";"23,8";"64,6";"64,6";"61,1";"";"";"";"913,9";"914,7";"913,9";"3,3";"22,0";"2,6";"";"0,0"
"10/01/2025";"2000";"23,6";"24,3";"23,6";"65,5";"65,5";"63,2";"";"";"";"914,3";"914,6";"913,9";"3,3";"45,0";"1,3";"";"0,0"
"10/01/2025";"2100";"22,4";"23,2";"22,4";"69,7";"69,7";"67,0";"";"";"";"914,3";"914,6";"913,7";"3,0";"337,0";"1,6";"";"0,0"
"10/01/2025";"2200";"21,1";"22,1";"21,1";"73,9";"74,0";"71,1";"";"";"";"914,9";"914,9";"914,0";"1,6";"0,0";"1,6";"";"0,0"
"10/01/2025";"2300";"19,9";"20,9";"19,9";"77,9";"77,9";"72,9";"";"";"";"915,0";"915,0";"913,9";"0,3";"0,0";"2,6";"";"0,0"
"11/01/2025";"0000";"19,7";"19,9";"19,7";"78,0";"78,6";"77,9";"";"";"";"913,9";"915,0";"913,9";"2,0";"22,0";"2,0";"";"0,0"
"11/01/2025";"0100";"19,0";"19,5";"19,0";"71,7";"77,7";"71,4";"";"";"";"915,0";"915,0";"913,7";"1,6";"22,0";"2,6";"";"0,0"
"11/01/2025";"0200";"18,8";"19,0";"18,8";"76,2";"76,3";"72,9";"";"";"";"914,8";"915,6";"914,8";"0,0";"45,0";"2,2";"";"0,0"
"11/01/2025";"0300";"18,4";"18,8";"18,4";"80,1";"80,1";"76,1";"";"";"";"914,8";"914,8";"914,6";"2,8";"0,0";"2,4";"";"0,0"
"11/01/2025";"0400";"18,1";"18,2";"";"83,2";"83,2";"";"";"";"";"914,0";"914,3";"";"0,0";"45,0";"2,0";"";"0,0"
"11/01/2025";"0500";"18,1";"18,2";"18,1";"83,3";"83,3";"83,1";"";"";"";"914,1";"914,3";"913,8";"2,0";"0,0";"2,0";"";"0,0"
"11/01/2025";"0600";"17,9";"18,1";"17,9";"84,3";"84,3";"83,3";"";"";"";"912,7";"914,1";"912,7";"0,7";"67,0";"2,0";"";"0,0"
"11/01/2025";"0700";"17,7";"17,9";"17,7";"84,4";"84,5";"84,3";"";"";"";"912,7";"912,7";"912,1";"0,7";"45,0";"0,7";"";"0,0"
"11/01/2025";"0800";"17,7";"17,8";"17,7";"82,8";"84,4";"82,8";"";"";"";"912,8";"912,8";"912,6";"0,0";"67,0";"1,5";"";"0,0"
"11/01/2025";"0900";"17,7";"17,7";"17,7";"81,7";"82,8";"81,7";"";"";"";"913,0";"913,0";"912,8";"0,9";"22,0";"1,5";"";"0,0"
"11/01/2025";"1000";"18,4";"18,4";"17,7";"78,2";"81,7";"78,2";"";"";"";"913,4";"913,4";"912,8";"0,7";"67,0";"1,1";"";"0,0"
"11/01/2025";"1100";"19,6";"19,6";"18,4";"73,5";"78,2";"73,5";"";"";"";"913,7";"914,0";"913,1";"0,3";"22,0";"1,3";"";"0,0"
"11/01/2025";"1200";"21,9";"21,9";"19,7";"68,3";"72,9";"68,3";"";"";"";"914,8";"914,8";"913,6";"1,3";"67,0";"1,6";"";"0,0"
"11/01/2025";"1300";"23,7";"23,7";"";"63,6";"68,3";"";"";"";"";"915,3";"915,3";"";"1,8";"270,0";"1,8";"";"0,0"
"11/01/2025";"1400";"24,7";"24,7";"";"57,1";"63,7";"";"";"";"";"916,1";"916,2";"";"1,6";"292,0";"2,0";"";"0,0"
"11/01/2025";"1500";"27,2";"27,2";"24,9";"48,6";"56,0";"48,6";"";"";"";"915,4";"915,8";"915,3";"0,9";"45,0";"2,2";"";"0,0"
"11/01/2025";"1600";"27,9";"27,9";"26,8";"45,2";"49,4";"45,2";"";"";"";"914,6";"916,0";"914,6";"0,7";"90,0";"2,4";"";"0,0"
"11/01/2025";"1700";"27,4";"28,3";"27,3";"52,8";"52,8";"43,5";"";"";"";"914,9";"914,9";"914,1";"3,7";"0,0";"2,2";"";"0,0"
"11/01/2025";"1800";"26,1";"27,4";"26,1";"59,5";"59,5";"52,8";"";"";"";"914,3";"914,9";"914,0";"3,3";"45,0";"2,4";"";"0,0"
"11/01/2025";"1900";"24,5";"26,1";"24,5";"65,6";"65,6";"59,5";"";"";"";"914,7";"914,8";"914,0";"3,5";"0,0";"2,6";"";"0,0"
"11/01/2025";"2000";"22,6";"24,3";"22,6";"73,4";"73,4";"66,7";"";"";"";"913,5";"914,3";"913,5";"1,5";"0,0";"2,6";"";"0,0"
"11/01/2025";"2100";"22,2";"22,6";"22,2";"74,4";"74,4";"73,4";"";"";"";"913,5";"913,6";"913,4";"1,3";"67,0";"2,2";"";"0,0"
"11/01/2025";"2200";"21,2";"21,9";"21,2";"73,2";"75,9";"73,2";"";"";"";"914,3";"914,3";"913,3";"4,6";"22,0";"1,6";"";"0,0"
"11/01/2025";"2300";"20,6";"21,0";"20,6";"75,0";"75,2";"73,3";"";"";"";"914,0";"914,5";"913,8";"2,0";"0,0";"2,2";"";"0,0"
"12/01/2025";"0000";"20,5";"20,6";"20,5";"78,1";"78,1";"75,0";"";"";"";"914,6";"914,9";"914,0";"0,9";"0,0";"2,6";"";"0,0"
"12/01/2025";"0100";"20,6";"20,6";"20,4";"78,6";"79,0";"78,0";"";"";"";"915,6";"915,6";"914,9";"0,0";"67,0";"2,6";"";"0,0"
"12/01/2025";"0200";"20,3";"20,6";"20,3";"80,6";"80,6";"78,6";"";"";"";"915,6";"916,0";"915,5";"2,0";"22,0";"2,4";"";"0,0"
"12/01/2025";"0300";"20,0";"20,3";"19,9";"84,3";"84,3";"81,2";"";"";"";"914,6";"915,6";"914,6";"0,9";"90,0";"1,8";"";"0,0"
"12/01/2025";"0400";"19,9";"20,2";"";"83,5";"83,5";"";"";"";"";"914,2";"914,9";"";"1,1";"22,0";"2,2";"";"0,0"
"12/01/2025";"0500";"19,9";"20,0";"19,9";"83,1";"83,7";"83,1";"";"";"";"913,7";"914,3";"913,7";"0,0";"0,0";"2,2";"";"0,0"
"12/01/2025";"0600";"20,0";"20,0";"19,9";"80,7";"82,9";"80,7";"";"";"";"913,4";"913,6";"913,3";"1,6";"45,0";"2,6";"";"0,0"
"12/01/2025";"0700";"19,8";"20,0";"19,8";"81,1";"81,1";"80,4";"";"";"";"912,7";"913,4";"912,7";"1,3";"270,0";"2,4";"";"0,0"
"12/01/2025";"0800";"19,4";"19,8";"19,4";"84,7";"84,7";"81,3";"";"";"";"913,6";"913,6";"912,6";"0,0";"22,0";"2,2";"";"0,0"
"12/01/2025";"0900";"19,2";"19,4";"19,2";"85,7";"86,3";"84,7";"";"";"";"914,4";"914,4";"913,6";"1,6";"0,0";"1,6";"";"0,0"
"12/01/2025";"1000";"19,8";"19,8";"19,2";"85,7";"86,0";"85,7";"";"";"";"915,1";"915,1";"913,7";"0,5";"0,0";"1,6";"";"0,0"
"12/01/2025";"1100";"20,0";"20,0";"19,8";"84,1";"85,7";"84,1";"";"";"";"915,3";"915,3";"914,8";"0,7";"67,0";"2,4";"";"0,0"
"12/01/2025";"1200";"20,5";"20,5";"20,0";"81,3";"84,1";"81,3";"";"";"";"915,9";"915,9";"914,9";"0,1";"0,0";"1,3";"";"0,0"
"12/01/2025";"1300";"21,9";"21,9";"20,7";"75,7";"80,1";"75,7";"";"";"";"915,4";"915,8";"915,4";"1,3";"45,0";"2,0";"";"0,0"
"12/01/2025";"1400";"23,5";"23,5";"21,9";"68,2";"75,7";"68,2";"";"";"";"916,0";"916,5";"915,2";"1,3";"45,0";"1,8";"";"0,0"
"12/01/2025";"1500";"24,3";"24,3";"23,4";"63,9";"68,2";"63,0";"";"";"";"915,9";"916,5";"915,9";"2,0";"0,0";"2,0";"";"0,0"
"12/01/2025";"1600";"23,8";"24,8";"23,8";"66,4";"66,4";"62,5";"";"";"";"914,8";"915,9";"914,8";"1,5";"202,0";"2,6";"";"0,0"
"12/01/2025";"1700";"22,1";"23,8";"21,8";"74,8";"76,3";"66,4";"";"";"";"914,3";"915,1";"914,3";"3,1";"22,0";"2,2";"";"0,0"
"12/01/2025";"1800";"23,9";"23,9";"22,1";"66,9";"74,8";"66,9";"";"";"";"914,0";"914,3";"913,8";"3,1";"112,0";"2,2";"";"0,0"
"12/01/2025";"1900";"22,6";"23,6";"22,6";"71,4";"71,4";"67,1";"";"";"";"913,6";"914,4";"913,5";"0,5";"45,0";"2,0";"";"0,0"
"12/01/2025";"2000";"20,7";"22,2";"20,7";"78,4";"79,2";"73,9";"";"";"";"913,5";"913,9";"913,1";"0,9";"22,0";"1,8";"";"0,0"
"12/01/2025";"2100";"20,5";"20,7";"20,5";"77,1";"78,4";"77,1";"";"";"";"913,8";"913,9";"912,8";"1,8";"45,0";"2,4";"";"0,0"
"12/01/2025";"2200";"19,6";"20,6";"19,6";"79,7";"81,7";"77,1";"";"";"";"913,9";"914,1";"913,5";"3,5";"0,0";"1,8";"";"0,0"
"12/01/2025";"2300";"19,5";"19,7";"19,5";"80,5";"80,5";"78,9";"";"";"";"914,2";"914,8";"913,9";"1,6";"45,0";"2,4";"";"0,0"
"13/01/2025";"0000";"19,3";"19,5";"19,3";"82,0";"82,0";"79,7";"";"";"";"914,0";"914,2";"913,7";"0,5";"67,0";"1,5";"";"0,0"
"13/01/2025";"0100";"19,3";"19,4";"19,2";"84,2";"84,3";"82,0";"";"";"";"915,1";"915,2";"914,0";"4,5";"45,0";"1,6";"";"0,0"
"13/01/2025";"0200";"19,2";"19,3";"19,1";"83,9";"84,2";"83,0";"";"";"";"915,2";"915,4";"915,1";"1,6";"0,0";"2,2";"";"0,0"
"13/01/2025";"0300";"18,8";"19,2";"18,8";"86,3";"86,3";"83,8";"";"";"";"915,4";"915,4";"915,1";"3,0";"0,0";"1,8";"";"0,0"
"13/01/2025";"0400";"18,7";"18,9";"";"84,8";"86,3";"";"";"";"";"914,9";"915,3";"";"3,1";"22,0";"2,2";"";"0,0"
"13/01/2025";"0500";"18,2";"18,5";"18,2";"84,7";"84,9";"84,4";"";"";"";"914,0";"915,2";"914,0";"0,7";"22,0";"1,6";"";"0,0"
"13/01/2025";"0600";"17,8";"18,2";"17,8";"86,0";"86,2";"84,9";"";"";"";"914,1";"914,1";"913,4";"0,9";"22,0";"2,2";"";"0,0"
"13/01/2025";"0700";"17,7";"17,9";"17,7";"82,4";"86,0";"82,4";"";"";"";"914,2";"914,2";"913,4";"0,7";"0,0";"2,4";"";"0,0"
"13/01/2025";"0800";"17,4";"17,7";"17,4";"84,0";"84,0";"81,7";"";"";"";"913,6";"914,2";"913,3";"2,6";"0,0";"2,6";"";"0,0"
"13/01/2025";"0900";"17,6";"17,6";"17,4";"85,4";"85,4";"84,0";"";"";"";"913,8";"913,8";"913,1";"0,7";"157,0";"2,6";"";"0,0"
"13/01/2025";"1000";"18,1";"18,1";"17,7";"84,4";"85,5";"84,4";"";"";"";"914,5";"914,6";"913,3";"0,1";"67,0";"1,6";"";"0,0"
"13/01/2025";"1100";"19,2";"19,2";"18,1";"75,9";"84,4";"75,9";"";"";"";"914,1";"914,6";"914,0";"0,7";"45,0";"1,5";"";"0,0"
"13/01/2025";"1200";"20,4";"20,4";"19,4";"69,0";"74,4";"67,5";"";"";"";"915,4";"915,4";"914,8";"1,6";"22,0";"2,0";"";"0,0"
"13/01/2025";"1300";"22,1";"22,3";"20,9";"60,8";"70,1";"60,0";"";"";"";"916,2";"916,2";"914,6";"1,8";"45,0";"2,0";"";"0,0"
"13/01/2025";"1400";"22,4";"22,4";"22,0";"60,8";"60,8";"59,8";"";"";"";"915,9";"916,2";"915,3";"1,3";"22,0";"1,5";"";"0,0"
"13/01/2025";"1500";"23,7";"23,7";"22,4";"58,3";"60,8";"58,3";"";"";"";"916,0";"916,0";"914,9";"3,0";"45,0";"2,2";"";"0,0"
"13/01/2025";"1600";"23,4";"23,7";"23,1";"59,9";"60,5";"58,3";"";"";"";"914,7";"916,0";"914,7";"2,6";"0,0";"2,6";"";"0,0"
"13/01/2025";"1700";"23,0";"23,4";"23,0";"61,3";"61,3";"59,9";"";"";"";"914,7";"914,9";"914,7";"2,2";"0,0";"2,6";"";"0,0"
"13/01/2025";"1800";"23,1";"23,1";"22,4";"58,0";"62,2";"58,0";"";"";"";"914,6";"914,9";"914,4";"2,8";"90,0";"2,0";"";"0,0"
"13/01/2025";"1900";"23,3";"23,5";"23,1";"54,9";"58,0";"54,3";"";"";"";"913,9";"914,6";"913,9";"1,6";"22,0";"2,4";"";"0,0"
"13/01/2025";"2000";"22,4";"23,0";"22,4";"58,5";"58,5";"54,7";"";"";"";"913,4";"914,2";"913,4";"2,8";"22,0";"2,2";"";"0,0"
"13/01/2025";"2100";"21,1";"22,4";"21,1";"62,1";"62,1";"58,1";"";"";"";"913,4";"914,0";"913,4";"3,9";"67,0";"2,4";"";"0,0"
"13/01/2025";"2200";"19,9";"21,1";"19,9";"68,2";"68,2";"61,6";"";"";"";"914,1";"914,3";"913,4";"2,0";"22,0";"2,6";"";"0,0"
"13/01/2025";"2300";"19,0";"19,9";"19,0";"72,2";"72,5";"68,2";"";"";"";"914,6";"914,6";"913,7";"2,0";"22,0";"2,6";"";"0,0"
"14/01/2025";"0000";"18,8";"19,0";"18,8";"73,1";"73,2";"71,8";"";"";"";"915,5";"915,5";"914,4";"2,4";"45,0";"2,4";"";"0,0"
"14/01/2025";"0100";"18,8";"18,8";"18,8";"75,7";"75,7";"72,9";"";"";"";"915,4";"915,4";"914,7";"2,4";"22,0";"2,4";"";"0,0"
"14/01/2025";"0200";"18,7";"18,8";"18,6";"80,7";"80,7";"75,7";"";"";"";"915,2";"915,4";"914,8";"2,6";"0,0";"2,6";"";"0,0"
"14/01/2025";"0300";"18,7";"18,7";"18,4";"82,2";"83,4";"82,2";"";"";"";"915,0";"915,0";"914,9";"0,5";"45,0";"1,6";"";"0,0"
"14/01/2025";"0400";"18,2";"18,6";"";"81,5";"81,5";"";"";"";"";"914,3";"914,6";"";"0,5";"0,0";"1,3";"";"0,0"
"14/01/2025";"0500";"17,8";"18,2";"17,8";"84,0";"84,0";"81,8";"";"";"";"913,3";"914,6";"913,3";"1,1";"45,0";"1,1";"";"0,0"
"14/01/2025";"0600";"17,8";"17,8";"17,7";"84,9";"85,2";"84,0";"";"";"";"913,0";"913,3";"913,0";"0,0";"22,0";"1,8";"";"0,0"
"14/01/2025";"0700";"17,6";"17,8";"17,6";"85,1";"85,1";"84,9";"";"";"";"912,7";"913,0";"912,7";"0,3";"22,0";"2,0";"";"0,0"
"14/01/2025";"0800";"17,5";"17,6";"17,5";"85,4";"85,4";"85,1";"";"";"";"912,6";"912,7";"912,4";"0,9";"67,0";"1,8";"";"0,0"
"14/01/2025";"0900";"17,4";"17,4";"17,4";"84,9";"85,5";"84,9";"";"";"";"912,9";"912,9";"912,5";"1,1";"45,0";"1,5";"";"0,0"
