"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"29/10/2025";"1300";"18,4";"";"";"87,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/10/2025";"1400";"20,6";"";"";"73,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/10/2025";"1500";"23,1";"";"";"68,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/10/2025";"1600";"24,7";"";"";"55,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/10/2025";"1700";"26,2";"";"";"51,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/10/2025";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/10/2025";"1900";"21,6";"";"";"81,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,0"
"29/10/2025";"2000";"20,0";"";"";"87,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,5"
"29/10/2025";"2100";"19,2";"";"";"87,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/10/2025";"2200";"18,8";"";"";"85,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"29/10/2025";"2300";"18,6";"";"";"87,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"2,2"
"30/10/2025";"0000";"18,1";"";"";"88,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"0100";"17,9";"";"";"89,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"0200";"17,7";"";"";"90,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"30/10/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/10/2025";"0400";"17,4";"";"";"91,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"0500";"16,5";"";"";"92,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"0600";"16,1";"";"";"92,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"0700";"15,9";"";"";"92,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"0800";"15,6";"";"";"92,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"0900";"15,3";"";"";"91,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"1000";"15,5";"";"";"91,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"1100";"15,8";"";"";"89,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"1200";"16,0";"";"";"89,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"6,6"
"30/10/2025";"1300";"15,3";"";"";"90,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,7"
"30/10/2025";"1400";"16,4";"";"";"89,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"1500";"18,9";"";"";"78,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"1600";"21,3";"";"";"68,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"1700";"22,2";"";"";"66,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"1800";"22,5";"";"";"64,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"1900";"22,0";"";"";"68,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"2000";"19,9";"";"";"75,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"2100";"18,7";"";"";"76,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"2200";"17,7";"";"";"81,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"30/10/2025";"2300";"17,3";"";"";"80,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"0000";"17,1";"";"";"81,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"0100";"16,4";"";"";"84,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"0200";"15,9";"";"";"85,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/10/2025";"0400";"15,5";"";"";"86,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"0500";"15,1";"";"";"87,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"0600";"14,9";"";"";"88,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"0700";"15,0";"";"";"87,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"0800";"15,4";"";"";"86,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"0900";"15,3";"";"";"88,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"31/10/2025";"1000";"15,3";"";"";"88,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"1100";"16,0";"";"";"85,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"1200";"16,4";"";"";"87,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"3,3"
"31/10/2025";"1300";"17,0";"";"";"88,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,7"
"31/10/2025";"1400";"19,2";"";"";"84,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"1500";"20,9";"";"";"74,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,2"
"31/10/2025";"1600";"19,8";"";"";"81,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"31/10/2025";"1700";"19,8";"";"";"80,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"31/10/2025";"1800";"18,3";"";"";"85,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,2"
"31/10/2025";"1900";"19,3";"";"";"79,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"31/10/2025";"2000";"20,1";"";"";"73,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"2100";"19,8";"";"";"77,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"2200";"19,2";"";"";"81,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"31/10/2025";"2300";"18,8";"";"";"83,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"0000";"18,4";"";"";"84,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"0100";"18,2";"";"";"85,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"0200";"17,7";"";"";"85,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/11/2025";"0400";"17,1";"";"";"87,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"0500";"16,6";"";"";"88,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"0600";"16,2";"";"";"89,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"0700";"16,2";"";"";"89,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"0800";"16,1";"";"";"89,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"0900";"16,2";"";"";"88,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1000";"16,8";"";"";"86,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1100";"18,8";"";"";"74,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1200";"20,7";"";"";"66,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1300";"22,5";"";"";"62,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1400";"24,1";"";"";"58,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1500";"25,2";"";"";"55,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1600";"26,4";"";"";"52,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1700";"27,3";"";"";"48,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1800";"27,1";"";"";"53,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"1900";"27,2";"";"";"46,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"2000";"26,5";"";"";"52,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"2100";"25,7";"";"";"53,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"2200";"24,3";"";"";"67,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/11/2025";"2300";"22,9";"";"";"68,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/11/2025";"0000";"21,9";"";"";"72,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/11/2025";"0100";"21,1";"";"";"76,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/11/2025";"0200";"20,4";"";"";"78,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/11/2025";"0300";"20,1";"";"";"77,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/11/2025";"0400";"19,4";"";"";"80,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/11/2025";"0500";"19,1";"";"";"81,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/11/2025";"0600";"18,9";"";"";"81,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"02/11/2025";"0700";"18,7";"";"";"85,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"02/11/2025";"0800";"18,4";"";"";"86,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"02/11/2025";"0900";"18,2";"";"";"87,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"02/11/2025";"1000";"18,2";"";"";"88,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"2,7"
"02/11/2025";"1100";"18,0";"";"";"90,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"4,5"
"02/11/2025";"1200";"18,0";"";"";"91,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"3,0"
"02/11/2025";"1300";"18,1";"";"";"91,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,5"
"02/11/2025";"1400";"18,5";"";"";"91,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,7"
"02/11/2025";"1500";"19,2";"";"";"90,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,5"
"02/11/2025";"1600";"18,9";"";"";"90,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"5,5"
"02/11/2025";"1700";"18,6";"";"";"91,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"3,3"
"02/11/2025";"1800";"18,8";"";"";"90,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,7"
"02/11/2025";"1900";"18,4";"";"";"90,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"5,5"
"02/11/2025";"2000";"18,2";"";"";"91,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,0"
"02/11/2025";"2100";"18,0";"";"";"91,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,5"
"02/11/2025";"2200";"17,6";"";"";"91,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"02/11/2025";"2300";"17,4";"";"";"91,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"0000";"17,2";"";"";"91,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"0100";"17,3";"";"";"91,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"0200";"17,2";"";"";"90,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/11/2025";"0400";"16,5";"";"";"91,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"0500";"16,4";"";"";"91,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"0600";"16,4";"";"";"91,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"0700";"16,4";"";"";"91,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"0800";"16,7";"";"";"91,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"0900";"17,1";"";"";"91,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1000";"17,7";"";"";"91,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1100";"18,7";"";"";"88,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1200";"20,0";"";"";"81,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1300";"21,7";"";"";"71,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1400";"22,6";"";"";"67,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1500";"23,8";"";"";"61,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1600";"25,1";"";"";"53,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1700";"25,2";"";"";"55,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1800";"24,8";"";"";"57,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"1900";"25,5";"";"";"53,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"2000";"25,7";"";"";"53,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"2100";"24,8";"";"";"61,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"2200";"23,4";"";"";"66,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/11/2025";"2300";"21,7";"";"";"77,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"0000";"20,5";"";"";"82,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"0100";"20,0";"";"";"83,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"0200";"19,8";"";"";"83,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/11/2025";"0400";"19,7";"";"";"85,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"0500";"19,2";"";"";"87,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"0600";"18,6";"";"";"88,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"0700";"18,0";"";"";"89,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"0800";"17,6";"";"";"90,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"0900";"17,4";"";"";"91,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1000";"17,9";"";"";"91,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1100";"20,2";"";"";"86,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1200";"22,6";"";"";"73,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1300";"24,3";"";"";"66,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1400";"26,0";"";"";"62,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1500";"26,8";"";"";"53,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1600";"28,0";"";"";"48,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1700";"28,9";"";"";"42,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1800";"29,1";"";"";"43,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"1900";"29,1";"";"";"42,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"2000";"28,3";"";"";"45,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"2100";"26,7";"";"";"54,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2025";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/11/2025";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/11/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/11/2025";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/11/2025";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/11/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/11/2025";"0400";"20,2";"";"";"85,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"0500";"20,0";"";"";"86,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"0600";"19,5";"";"";"87,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"0700";"19,5";"";"";"85,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"0800";"19,0";"";"";"85,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"0900";"18,3";"";"";"87,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"1000";"19,4";"";"";"79,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"1100";"21,0";"";"";"73,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"1200";"23,1";"";"";"65,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"1300";"25,0";"";"";"59,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"1400";"26,8";"";"";"55,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"1500";"28,7";"";"";"48,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"1600";"28,7";"";"";"53,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"1700";"27,9";"";"";"55,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"1800";"23,1";"";"";"84,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"14,2"
"05/11/2025";"1900";"19,7";"";"";"88,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"2,5"
"05/11/2025";"2000";"19,5";"";"";"89,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,7"
"05/11/2025";"2100";"20,0";"";"";"90,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"2200";"19,9";"";"";"91,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2025";"2300";"19,6";"";"";"91,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"0000";"19,6";"";"";"91,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"0100";"19,4";"";"";"92,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"0200";"19,3";"";"";"92,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/11/2025";"0400";"18,8";"";"";"92,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"0500";"18,5";"";"";"92,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"0600";"18,6";"";"";"92,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"0700";"16,5";"";"";"89,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"0800";"16,4";"";"";"84,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"0900";"16,3";"";"";"81,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1000";"16,7";"";"";"77,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1100";"16,9";"";"";"77,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1200";"17,6";"";"";"73,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1300";"18,2";"";"";"72,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1400";"19,6";"";"";"67,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1500";"20,7";"";"";"64,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1600";"22,4";"";"";"59,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1700";"22,7";"";"";"57,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1800";"22,7";"";"";"58,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"1900";"22,3";"";"";"59,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"2000";"21,6";"";"";"60,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"2100";"19,7";"";"";"65,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"2200";"18,5";"";"";"68,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2025";"2300";"17,5";"";"";"72,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0000";"16,8";"";"";"70,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0100";"16,2";"";"";"72,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0200";"15,5";"";"";"74,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0300";"15,0";"";"";"79,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0400";"14,2";"";"";"82,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0500";"13,3";"";"";"84,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0600";"12,5";"";"";"87,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0700";"12,1";"";"";"87,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0800";"11,8";"";"";"88,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"0900";"11,6";"";"";"89,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1000";"12,6";"";"";"86,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1100";"15,7";"";"";"71,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1200";"19,3";"";"";"63,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1300";"21,3";"";"";"60,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1400";"23,3";"";"";"54,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1500";"24,8";"";"";"54,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1600";"26,3";"";"";"47,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1700";"27,0";"";"";"50,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1800";"27,3";"";"";"50,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"1900";"26,9";"";"";"52,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"2000";"26,9";"";"";"53,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"2100";"26,4";"";"";"56,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"2200";"25,6";"";"";"61,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2025";"2300";"24,0";"";"";"68,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2025";"0000";"23,3";"";"";"68,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2025";"0100";"22,2";"";"";"77,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2025";"0200";"21,0";"";"";"80,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2025";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/11/2025";"0400";"20,4";"";"";"82,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2025";"0500";"20,0";"";"";"84,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2025";"0600";"20,8";"";"";"79,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2025";"0700";"20,9";"";"";"78,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2025";"0800";"20,4";"";"";"85,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"8,3"
